STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-04 19:53,FM-15,OVC:08 70,10.00,,40,4.4,33,0.5,23,-5.0,51,5,340,,22.65,3,,30.05,0.00,30.18,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-04 20:53,FM-15,OVC:08 60,10.00,,39,3.9,33,0.6,25,-3.9,57,6,200,,22.65,,,30.02,0.00,30.18,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-04 21:53,FM-15,OVC:08 65,10.00,,39,3.9,33,0.4,24,-4.4,55,10,150,,22.64,,,29.99,0.00,30.17,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-04 22:53,FM-15,BKN:07 70,10.00,,38,3.3,32,-0.1,23,-5.0,55,14,130,,22.62,8,,29.97,0.00,30.15,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-04 23:53,FM-15,CLR:00,10.00,,33,0.6,29,-1.9,22,-5.6,64,6,220,,22.62,,,29.97,0.00,30.14,52,21,36,-0.7,,,,29,0,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-04 23:59,SOD,,,,,,,,,,,,,,,,,,,,52,21,36,-0.7,,,,29,0,0546,1835,,0.00,,,22.62,,6.4,32,340,17,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 00:53,FM-15,CLR:00,10.00,,29,-1.7,26,-3.4,21,-6.1,72,6,210,,22.63,,,30.01,0.00,30.16,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 01:53,FM-15,CLR:00,10.00,,28,-2.2,25,-4.1,19,-7.2,69,6,200,,22.62,8,,30.01,0.00,30.14,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 02:53,FM-15,CLR:00,10.00,,28,-2.2,25,-4.1,19,-7.2,69,9,190,,22.62,,,30.03,0.00,30.14,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 03:53,FM-15,CLR:00,10.00,,29,-1.7,25,-3.9,18,-7.8,63,5,200,,22.62,,,30.02,0.00,30.14,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 04:53,FM-15,CLR:00,10.00,,26,-3.3,23,-5.0,18,-7.8,71,6,210,,22.62,3,,30.05,0.00,30.15,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 05:53,FM-15,CLR:00,10.00,,24,-4.4,22,-5.8,17,-8.3,75,3,220,,22.63,,,30.08,0.00,30.16,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 06:53,FM-15,CLR:00,10.00,,30,-1.1,26,-3.4,19,-7.2,64,0,000,,22.63,,,30.05,0.00,30.16,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 07:53,FM-15,CLR:00,9.00,,38,3.3,30,-1.2,17,-8.3,43,0,000,,22.63,1,,30.02,0.00,30.16,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 08:53,FM-15,CLR:00,10.00,,45,7.2,34,0.9,17,-8.3,33,3,VRB,,22.62,,,29.98,0.00,30.15,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 09:53,FM-15,CLR:00,10.00,,48,8.9,36,2.1,19,-7.2,32,9,030,,22.62,,,29.95,0.00,30.14,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 10:53,FM-15,CLR:00,10.00,,51,10.6,37,2.9,19,-7.2,28,7,VRB,,22.59,8,,29.91,0.00,30.11,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 11:53,FM-15,FEW:02 70,10.00,,54,12.2,39,3.9,20,-6.7,26,13,340,18,22.57,,,29.88,0.00,30.08,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 12:53,FM-15,SCT:04 80,10.00,,55,12.8,40,4.3,21,-6.1,26,17,010,24,22.56,,,29.89,0.00,30.07,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 13:53,FM-15,BKN:07 80,10.00,,55,12.8,39,4.0,19,-7.2,24,11,230,17,22.55,6,,29.88,0.00,30.06,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 14:53,FM-15,BKN:07 45 OVC:08 80,10.00,,51,10.6,37,2.9,19,-7.2,28,16,330,24,22.55,,,29.89,0.00,30.05,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 15:53,FM-15,BKN:07 70 OVC:08 90,10.00,,50,10.0,39,3.7,25,-3.9,38,14,350,24,22.56,,,29.91,0.00,30.07,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 16:53,FM-15,SCT:04 45 BKN:07 90,10.00,,49,9.4,37,3.0,23,-5.0,36,13,340,22,22.56,3,,29.93,0.00,30.07,,,,,,,,,,0546,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 17:53,FM-15,BKN:07 70 BKN:07 90,10.00,,48,8.9,37,3.0,24,-4.4,39,8,350,,22.56,,,29.95,0.00,30.07,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 18:53,FM-15,BKN:07 65,10.00,,46,7.8,37,2.6,25,-3.9,44,3,260,,22.56,,,29.93,0.00,30.07,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 19:53,FM-15,BKN:07 65,10.00,,42,5.6,35,1.6,26,-3.3,53,0,000,,22.55,8,,29.90,0.00,30.06,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 20:53,FM-15,OVC:08 80,10.00,,41,5.0,35,1.6,27,-2.8,57,3,190,,22.56,,,29.88,0.00,30.07,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 21:53,FM-15,OVC:08 70,10.00,,42,5.6,36,2.1,28,-2.2,58,6,200,,22.55,,,29.85,0.00,30.05,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 22:53,FM-15,BKN:07 60 OVC:08 80,10.00,,42,5.6,36,2.1,28,-2.2,58,0,000,,22.54,8,,29.81,0.00,30.04,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 23:53,FM-15,BKN:07 60 OVC:08 75,10.00,,39,3.9,34,1.2,28,-2.2,65,0,000,,22.53,,,29.81,0.00,30.03,58,24,41,4.0,,,,24,0,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-05 23:59,SOD,,,,,,,,,,,,,,,,,,,,58,24,41,4.0,,,,24,0,0544,1836,,0.00,,,22.58,,6.6,34,290,21,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 00:53,FM-15,OVC:08 70,10.00,,40,4.4,35,1.5,28,-2.2,63,6,210,,22.54,,,29.80,0.00,30.04,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 01:53,FM-15,OVC:08 60,10.00,-RA:02 |RA:61 |,41,5.0,36,2.0,29,-1.7,62,5,160,,22.51,8,,29.77,T,30.01,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 02:53,FM-15,OVC:08 65,10.00,,40,4.4,35,1.7,29,-1.7,65,5,190,,22.50,,,29.77,T,29.99,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 03:53,FM-15,BKN:07 65 OVC:08 80,10.00,,41,5.0,36,2.0,29,-1.7,62,6,170,,22.49,,,29.75,0.00,29.98,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 04:53,FM-15,OVC:08 60,10.00,,40,4.4,35,1.7,29,-1.7,65,5,200,,22.47,6,,29.75,0.00,29.96,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 05:53,FM-15,SCT:04 14 OVC:08 55,10.00,,39,3.9,35,1.6,30,-1.1,70,5,320,,22.47,,,29.76,0.00,29.96,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 06:51,FM-16,BKN:07 14 OVC:08 35,6.00,HZ:7 ||HZ:05,43,6.0,37,2.8,30,-1.0,61,0,000,,22.48,,,,,29.97,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 06:53,FM-15,SCT:04 14 OVC:08 35,6.00,HZ:7 |FU:05 |HZ:05,42,5.6,37,2.5,30,-1.1,62,0,000,,22.48,,,29.77,0.00,29.97,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 07:18,FM-16,OVC:08 10,6.00,-RA:02 |RA:61 |,40,4.4,37,2.6,33,0.6,77,3,VRB,,22.50,,,,T,29.99,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 07:53,FM-15,OVC:08 10,6.00,-RA:02 |RA:61 |,39,3.9,37,2.6,34,1.1,82,3,320,,22.48,1,,29.80,0.02,29.97,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 08:53,FM-15,SCT:04 10 OVC:08 20,7.00,,39,3.9,37,2.8,35,1.7,86,3,350,,22.47,,,29.80,T,29.96,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 09:53,FM-15,SCT:04 10 OVC:08 25,7.00,-RA:02 |RA:61 |,40,4.4,38,3.4,36,2.2,86,3,340,,22.47,,,29.79,T,29.96,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 10:53,FM-15,SCT:04 10 OVC:08 25,7.00,,41,5.0,39,3.7,36,2.2,82,0,000,,22.47,6,,29.77,0.01,29.96,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 11:53,FM-15,SCT:04 10 OVC:08 25,7.00,,42,5.6,40,4.5,38,3.3,85,0,000,,22.46,,,29.76,T,29.94,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 12:53,FM-15,SCT:04 14 OVC:08 30,10.00,,45,7.2,41,4.8,36,2.2,71,7,330,,22.44,,,29.73,0.00,29.92,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 13:53,FM-15,BKN:07 55 OVC:08 70,10.00,,46,7.8,42,5.3,37,2.8,71,8,320,,22.42,7,,29.70,T,29.90,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 14:51,FM-16,BKN:07 25 OVC:08 55,10.00,,45,7.0,41,5.0,37,3.0,76,7,330,,22.42,,,,,29.90,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 14:53,FM-15,BKN:07 25 OVC:08 55,8.00,-RA:02 |RA:61 |,45,7.2,41,5.0,37,2.8,74,7,330,,22.42,,,29.70,T,29.90,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 15:53,FM-15,BKN:07 25 OVC:08 55,8.00,-RA:02 |RA:61 |,45,7.2,41,5.0,37,2.8,74,3,010,,22.42,,,29.70,T,29.90,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 16:00,FM-16,FEW:02 21 BKN:07 50 OVC:08 70,10.00,-RA:02 |RA:61 |,45,7.2,41,5.0,37,2.8,74,0,000,,22.42,,,,T,29.90,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 16:53,FM-15,SCT:04 20 BKN:07 35 OVC:08 55,10.00,-RA:02 |RA:61 |,44,6.7,41,4.7,37,2.8,76,0,000,,22.42,6,,29.71,T,29.90,,,,,,,,,,0544,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 17:53,FM-15,SCT:04 20 BKN:07 35 OVC:08 50,10.00,,43,6.1,41,4.7,38,3.3,82,6,180,,22.42,,,29.73,T,29.90,,,,,,,,,,0543,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 18:53,FM-15,SCT:04 29 BKN:07 33 OVC:08 60,10.00,-RA:02 |RA:61 |,42,5.6,40,4.5,38,3.3,85,3,200,,22.43,,,29.72,T,29.91,,,,,,,,,,0543,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 19:00,FM-16,BKN:07 23 OVC:08 27,10.00,-RA:02 |RA:61 |,42,5.6,40,4.5,38,3.3,85,0,000,,22.43,,,,T,29.91,,,,,,,,,,0543,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 19:53,FM-15,OVC:08 19,10.00,-RA:02 |RA:61 |,41,5.0,40,4.2,38,3.3,89,3,220,,22.44,3,,29.75,0.02s,29.92,,,,,,,,,,0543,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 20:53,FM-15,OVC:08 19,10.00,,41,5.0,40,4.2,38,3.3,89,3,190,,22.46,,,29.77,0.01,29.94,,,,,,,,,,0543,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 21:53,FM-15,OVC:08 16,10.00,-RA:02 |RA:61 |,41,5.0,40,4.2,38,3.3,89,0,000,,22.46,,,29.77,0.01,29.94,,,,,,,,,,0543,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-04-06 22:24,FM-16,OVC:08 14,10.00,-RA:02 |RA:61 |,40,4.4,39,3.9,38,3.3,93,3,090,,22.46,,,,0.01,29.94,,,,,,,,,,0543,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
