datetime,Daily_peak_wind,SustainedWindSpeed,airport
2012-07-16,22.0,18.0,montrose
2012-07-17,17.0,13.0,montrose
2012-07-18,28.0,21.0,montrose
2012-07-19,24.0,21.0,montrose
2012-07-20,41.0,32.0,montrose
2012-07-21,39.0,32.0,montrose
2012-07-22,31.0,25.0,montrose
2012-07-23,37.0,29.0,montrose
2012-07-24,29.0,24.0,montrose
2012-07-25,18.0,15.0,montrose
2012-07-26,17.0,14.0,montrose
2012-07-27,33.0,26.0,montrose
2012-07-28,22.0,17.0,montrose
2012-07-29,16.0,13.0,montrose
2012-07-30,17.0,13.0,montrose
2012-07-31,38.0,31.0,montrose
2012-08-01,18.0,15.0,montrose
2012-08-02,24.0,21.0,montrose
2012-08-03,48.0,35.0,montrose
2012-08-04,17.0,15.0,montrose
2012-08-05,44.0,33.0,montrose
2012-08-06,35.0,29.0,montrose
2012-08-07,26.0,21.0,montrose
2012-08-08,21.0,16.0,montrose
2012-08-09,37.0,28.0,montrose
2012-08-10,39.0,32.0,montrose
2012-08-11,22.0,17.0,montrose
2012-08-12,32.0,24.0,montrose
2012-08-13,28.0,22.0,montrose
2012-08-14,15.0,13.0,montrose
2012-08-15,20.0,16.0,montrose
2012-08-16,15.0,13.0,montrose
2012-08-17,17.0,14.0,montrose
2012-08-18,15.0,13.0,montrose
2012-08-19,16.0,13.0,montrose
2012-08-20,25.0,20.0,montrose
2012-08-21,14.0,12.0,montrose
2012-08-22,21.0,17.0,montrose
2012-08-23,21.0,18.0,montrose
2012-08-24,28.0,22.0,montrose
2012-08-25,15.0,13.0,montrose
2012-08-26,36.0,28.0,montrose
2012-08-27,25.0,21.0,montrose
2012-08-28,36.0,29.0,montrose
2012-08-29,23.0,20.0,montrose
2012-08-30,41.0,35.0,montrose
2012-08-31,36.0,26.0,montrose
2012-09-01,47.0,38.0,montrose
2012-09-02,15.0,12.0,montrose
2012-09-03,17.0,14.0,montrose
2012-09-04,16.0,13.0,montrose
2012-09-05,18.0,15.0,montrose
2012-09-06,41.0,33.0,montrose
2012-09-07,16.0,14.0,montrose
2012-09-08,16.0,14.0,montrose
2012-09-09,15.0,14.0,montrose
2012-09-10,14.0,12.0,montrose
2012-09-11,26.0,23.0,montrose
2012-09-12,23.0,18.0,montrose
2012-09-13,15.0,13.0,montrose
2012-09-14,17.0,14.0,montrose
2012-09-15,16.0,14.0,montrose
2012-09-16,16.0,14.0,montrose
2012-09-17,29.0,21.0,montrose
2012-09-18,16.0,13.0,montrose
2012-09-19,14.0,13.0,montrose
2012-09-20,16.0,13.0,montrose
2012-09-21,16.0,13.0,montrose
2012-09-22,16.0,14.0,montrose
2012-09-23,23.0,18.0,montrose
2012-09-24,46.0,36.0,montrose
2012-09-25,21.0,17.0,montrose
2012-09-26,17.0,14.0,montrose
2012-09-27,13.0,10.0,montrose
2012-09-28,13.0,10.0,montrose
2012-09-29,16.0,13.0,montrose
2012-09-30,26.0,24.0,montrose
2012-10-01,15.0,13.0,montrose
2012-10-02,17.0,14.0,montrose
2012-10-03,31.0,25.0,montrose
2012-10-04,45.0,25.0,montrose
2012-10-05,28.0,20.0,montrose
2012-10-06,16.0,14.0,montrose
2012-10-07,17.0,15.0,montrose
2012-10-08,15.0,13.0,montrose
2012-10-09,18.0,15.0,montrose
2012-10-10,18.0,15.0,montrose
2012-10-11,24.0,21.0,montrose
2012-10-12,35.0,29.0,montrose
2012-10-13,21.0,16.0,montrose
2012-10-14,16.0,13.0,montrose
2012-10-15,35.0,12.0,montrose
2012-10-16,31.0,24.0,montrose
2012-10-17,32.0,24.0,montrose
2012-10-18,15.0,12.0,montrose
2012-10-19,17.0,13.0,montrose
2012-10-20,21.0,16.0,montrose
2012-10-21,31.0,24.0,montrose
2012-10-22,44.0,30.0,montrose
2012-10-23,46.0,31.0,montrose
2012-10-24,48.0,38.0,montrose
2012-10-25,28.0,22.0,montrose
2012-10-26,13.0,9.0,montrose
2012-10-27,17.0,14.0,montrose
2012-10-28,16.0,14.0,montrose
2012-10-29,15.0,14.0,montrose
2012-10-30,25.0,12.0,montrose
2012-10-31,15.0,13.0,montrose
2012-11-01,15.0,13.0,montrose
2012-11-02,15.0,14.0,montrose
2012-11-03,15.0,13.0,montrose
2012-11-04,14.0,13.0,montrose
2012-11-05,16.0,15.0,montrose
2012-11-06,13.0,12.0,montrose
2012-11-07,14.0,13.0,montrose
2012-11-08,35.0,25.0,montrose
2012-11-09,48.0,37.0,montrose
2012-11-10,40.0,30.0,montrose
2012-11-11,24.0,17.0,montrose
2012-11-12,10.0,10.0,montrose
2012-11-13,12.0,10.0,montrose
2012-11-14,10.0,10.0,montrose
2012-11-15,12.0,10.0,montrose
2012-11-16,12.0,12.0,montrose
2012-11-17,18.0,16.0,montrose
2012-11-18,26.0,22.0,montrose
2012-11-19,15.0,13.0,montrose
2012-11-20,15.0,13.0,montrose
2012-11-21,16.0,14.0,montrose
2012-11-22,18.0,14.0,montrose
2012-11-23,13.0,12.0,montrose
2012-11-24,14.0,13.0,montrose
2012-11-25,15.0,13.0,montrose
2012-11-26,29.0,15.0,montrose
2012-11-27,15.0,14.0,montrose
2012-11-28,13.0,12.0,montrose
2012-11-29,15.0,13.0,montrose
2012-11-30,22.0,16.0,montrose
2012-12-01,14.0,10.0,montrose
2012-12-02,29.0,21.0,montrose
2012-12-03,28.0,21.0,montrose
2012-12-04,13.0,12.0,montrose
2012-12-05,15.0,10.0,montrose
2012-12-06,10.0,9.0,montrose
2012-12-07,13.0,12.0,montrose
2012-12-08,29.0,22.0,montrose
2012-12-09,31.0,26.0,montrose
2012-12-10,14.0,12.0,montrose
2012-12-11,12.0,10.0,montrose
2012-12-12,24.0,21.0,montrose
2012-12-13,32.0,25.0,montrose
2012-12-14,35.0,29.0,montrose
2012-12-15,20.0,15.0,montrose
2012-12-16,24.0,20.0,montrose
2012-12-17,24.0,17.0,montrose
2012-12-18,32.0,23.0,montrose
2012-12-19,47.0,36.0,montrose
2012-12-20,16.0,14.0,montrose
2012-12-21,12.0,10.0,montrose
2012-12-22,10.0,9.0,montrose
2012-12-23,13.0,10.0,montrose
2012-12-24,21.0,16.0,montrose
2012-12-25,21.0,15.0,montrose
2012-12-26,28.0,22.0,montrose
2012-12-27,13.0,10.0,montrose
2012-12-28,15.0,14.0,montrose
2012-12-29,25.0,12.0,montrose
2012-12-30,12.0,10.0,montrose
2012-12-31,31.0,21.0,montrose
2013-01-01,13.0,12.0,montrose
2013-01-02,12.0,12.0,montrose
2013-01-03,14.0,13.0,montrose
2013-01-04,10.0,10.0,montrose
2013-01-05,12.0,10.0,montrose
2013-01-06,10.0,10.0,montrose
2013-01-07,10.0,10.0,montrose
2013-01-08,14.0,13.0,montrose
2013-01-09,14.0,13.0,montrose
2013-01-10,37.0,30.0,montrose
2013-01-11,44.0,33.0,montrose
2013-01-12,14.0,13.0,montrose
2013-01-13,14.0,12.0,montrose
2013-01-14,13.0,12.0,montrose
2013-01-15,13.0,12.0,montrose
2013-01-16,12.0,10.0,montrose
2013-01-17,9.0,9.0,montrose
2013-01-18,12.0,10.0,montrose
2013-01-19,14.0,13.0,montrose
2013-01-20,12.0,10.0,montrose
2013-01-21,12.0,10.0,montrose
2013-01-22,14.0,10.0,montrose
2013-01-23,15.0,14.0,montrose
2013-01-24,10.0,9.0,montrose
2013-01-25,15.0,8.0,montrose
2013-01-26,7.0,6.0,montrose
2013-01-27,45.0,29.0,montrose
2013-01-28,25.0,21.0,montrose
2013-01-29,20.0,16.0,montrose
2013-01-30,,9.0,montrose
2013-01-31,,13.0,montrose
2013-02-01,15.0,13.0,montrose
2013-02-02,17.0,13.0,montrose
2013-02-03,9.0,9.0,montrose
2013-02-04,12.0,12.0,montrose
2013-02-05,15.0,13.0,montrose
2013-02-06,13.0,12.0,montrose
2013-02-07,12.0,12.0,montrose
2013-02-08,37.0,31.0,montrose
2013-02-09,29.0,22.0,montrose
2013-02-10,21.0,17.0,montrose
2013-02-11,20.0,17.0,montrose
2013-02-12,17.0,13.0,montrose
2013-02-13,13.0,12.0,montrose
2013-02-14,18.0,15.0,montrose
2013-02-15,14.0,14.0,montrose
2013-02-16,13.0,10.0,montrose
2013-02-17,30.0,23.0,montrose
2013-02-18,32.0,24.0,montrose
2013-02-19,28.0,22.0,montrose
2013-02-20,23.0,16.0,montrose
2013-02-21,13.0,10.0,montrose
2013-02-22,20.0,15.0,montrose
2013-02-23,25.0,20.0,montrose
2013-02-24,29.0,17.0,montrose
2013-02-25,10.0,9.0,montrose
2013-02-26,33.0,28.0,montrose
2013-02-27,26.0,13.0,montrose
2013-02-28,29.0,22.0,montrose
2013-03-01,16.0,13.0,montrose
2013-03-02,16.0,14.0,montrose
2013-03-03,22.0,16.0,montrose
2013-03-04,43.0,35.0,montrose
2013-03-05,14.0,12.0,montrose
2013-03-06,30.0,23.0,montrose
2013-03-07,31.0,22.0,montrose
2013-03-08,28.0,23.0,montrose
2013-03-09,20.0,17.0,montrose
2013-03-10,16.0,13.0,montrose
2013-03-11,15.0,13.0,montrose
2013-03-12,30.0,15.0,montrose
2013-03-13,18.0,16.0,montrose
2013-03-14,15.0,13.0,montrose
2013-03-15,14.0,12.0,montrose
2013-03-16,33.0,29.0,montrose
2013-03-17,43.0,36.0,montrose
2013-03-18,29.0,24.0,montrose
2013-03-19,29.0,14.0,montrose
2013-03-20,23.0,18.0,montrose
2013-03-21,37.0,31.0,montrose
2013-03-22,41.0,33.0,montrose
2013-03-23,37.0,29.0,montrose
2013-03-24,28.0,23.0,montrose
2013-03-25,15.0,10.0,montrose
2013-03-26,43.0,24.0,montrose
2013-03-27,23.0,17.0,montrose
2013-03-28,24.0,18.0,montrose
2013-03-29,29.0,23.0,montrose
2013-03-30,33.0,26.0,montrose
2013-03-31,21.0,16.0,montrose
2013-04-01,32.0,25.0,montrose
2013-04-02,31.0,28.0,montrose
2013-04-03,16.0,14.0,montrose
2013-04-04,17.0,14.0,montrose
2013-04-05,48.0,37.0,montrose
2013-04-06,30.0,23.0,montrose
2013-04-07,36.0,26.0,montrose
2013-04-08,40.0,31.0,montrose
2013-04-09,24.0,21.0,montrose
2013-04-10,14.0,10.0,montrose
2013-04-11,12.0,12.0,montrose
2013-04-12,23.0,18.0,montrose
2013-04-13,54.0,38.0,montrose
2013-04-14,29.0,17.0,montrose
2013-04-15,35.0,26.0,montrose
2013-04-16,48.0,39.0,montrose
2013-04-17,32.0,25.0,montrose
2013-04-18,31.0,23.0,montrose
2013-04-19,18.0,13.0,montrose
2013-04-20,36.0,25.0,montrose
2013-04-21,22.0,13.0,montrose
2013-04-22,39.0,31.0,montrose
2013-04-23,35.0,25.0,montrose
2013-04-24,15.0,13.0,montrose
2013-04-25,22.0,18.0,montrose
2013-04-26,20.0,14.0,montrose
2013-04-27,21.0,17.0,montrose
2013-04-28,17.0,14.0,montrose
2013-04-29,25.0,14.0,montrose
2013-04-30,44.0,36.0,montrose
2013-05-01,39.0,30.0,montrose
2013-05-02,24.0,17.0,montrose
2013-05-03,26.0,20.0,montrose
2013-05-04,40.0,30.0,montrose
2013-05-05,35.0,25.0,montrose
2013-05-06,47.0,17.0,montrose
2013-05-07,26.0,21.0,montrose
2013-05-08,23.0,18.0,montrose
2013-05-09,33.0,24.0,montrose
2013-05-10,29.0,23.0,montrose
2013-05-11,24.0,15.0,montrose
2013-05-12,18.0,16.0,montrose
2013-05-13,30.0,24.0,montrose
2013-05-14,28.0,22.0,montrose
2013-05-15,38.0,29.0,montrose
2013-05-16,29.0,24.0,montrose
2013-05-17,36.0,26.0,montrose
2013-05-18,45.0,32.0,montrose
2013-05-19,31.0,23.0,montrose
2013-05-20,33.0,25.0,montrose
2013-05-21,18.0,14.0,montrose
2013-05-22,29.0,23.0,montrose
2013-05-23,46.0,35.0,montrose
2013-05-24,36.0,29.0,montrose
2013-05-25,31.0,24.0,montrose
2013-05-26,32.0,24.0,montrose
2013-05-27,26.0,21.0,montrose
2013-05-28,37.0,28.0,montrose
2013-05-29,25.0,21.0,montrose
2013-05-30,33.0,28.0,montrose
2013-05-31,33.0,25.0,montrose
2013-06-01,18.0,15.0,montrose
2013-06-02,39.0,25.0,montrose
2013-06-03,43.0,31.0,montrose
2013-06-04,37.0,25.0,montrose
2013-06-05,28.0,23.0,montrose
2013-06-06,21.0,17.0,montrose
2013-06-07,32.0,24.0,montrose
2013-06-08,30.0,23.0,montrose
2013-06-09,20.0,17.0,montrose
2013-06-10,38.0,28.0,montrose
2013-06-11,41.0,31.0,montrose
2013-06-12,32.0,21.0,montrose
2013-06-13,45.0,37.0,montrose
2013-06-14,29.0,22.0,montrose
2013-06-15,47.0,32.0,montrose
2013-06-16,20.0,17.0,montrose
2013-06-17,29.0,23.0,montrose
2013-06-18,33.0,25.0,montrose
2013-06-19,40.0,30.0,montrose
2013-06-20,35.0,25.0,montrose
2013-06-21,37.0,23.0,montrose
2013-06-22,33.0,24.0,montrose
2013-06-23,29.0,23.0,montrose
2013-06-24,36.0,29.0,montrose
2013-06-25,29.0,18.0,montrose
2013-06-26,25.0,17.0,montrose
2013-06-27,25.0,22.0,montrose
2013-06-28,33.0,28.0,montrose
2013-06-29,40.0,33.0,montrose
2013-06-30,33.0,28.0,montrose
2013-07-01,26.0,20.0,montrose
2013-07-02,26.0,18.0,montrose
2013-07-03,46.0,32.0,montrose
2013-07-04,18.0,15.0,montrose
2013-07-05,28.0,21.0,montrose
2013-07-06,26.0,20.0,montrose
2013-07-07,30.0,25.0,montrose
2013-07-08,25.0,21.0,montrose
2013-07-09,20.0,17.0,montrose
2013-07-10,22.0,15.0,montrose
2013-07-11,31.0,28.0,montrose
2013-07-12,35.0,29.0,montrose
2013-07-13,25.0,18.0,montrose
2013-07-14,35.0,28.0,montrose
2013-07-15,37.0,26.0,montrose
2013-07-16,47.0,37.0,montrose
2013-07-17,41.0,30.0,montrose
2013-07-18,39.0,31.0,montrose
2013-07-19,41.0,33.0,montrose
2013-07-20,23.0,18.0,montrose
2013-07-21,16.0,13.0,montrose
2013-07-22,17.0,13.0,montrose
2013-07-23,24.0,20.0,montrose
2013-07-24,32.0,26.0,montrose
2013-07-25,24.0,18.0,montrose
2013-07-26,17.0,14.0,montrose
2013-07-27,35.0,29.0,montrose
2013-07-28,29.0,23.0,montrose
2013-07-29,46.0,39.0,montrose
2013-07-30,21.0,17.0,montrose
2013-07-31,18.0,15.0,montrose
2013-08-01,25.0,22.0,montrose
2013-08-02,29.0,25.0,montrose
2013-08-03,30.0,24.0,montrose
2013-08-04,28.0,21.0,montrose
2013-08-05,18.0,14.0,montrose
2013-08-06,32.0,26.0,montrose
2013-08-07,32.0,28.0,montrose
2013-08-08,28.0,23.0,montrose
2013-08-09,28.0,23.0,montrose
2013-08-10,35.0,29.0,montrose
2013-08-11,16.0,13.0,montrose
2013-08-12,29.0,23.0,montrose
2013-08-13,22.0,15.0,montrose
2013-08-14,25.0,18.0,montrose
2013-08-15,17.0,15.0,montrose
2013-08-16,18.0,15.0,montrose
2013-08-17,25.0,22.0,montrose
2013-08-18,28.0,23.0,montrose
2013-08-19,33.0,28.0,montrose
2013-08-20,40.0,33.0,montrose
2013-08-21,29.0,23.0,montrose
2013-08-22,24.0,22.0,montrose
2013-08-23,26.0,22.0,montrose
2013-08-24,24.0,20.0,montrose
2013-08-25,15.0,12.0,montrose
2013-08-26,29.0,15.0,montrose
2013-08-27,20.0,16.0,montrose
2013-08-28,44.0,35.0,montrose
2013-08-29,30.0,26.0,montrose
2013-08-30,29.0,23.0,montrose
2013-08-31,22.0,18.0,montrose
2013-09-01,33.0,28.0,montrose
2013-09-02,21.0,16.0,montrose
2013-09-03,22.0,17.0,montrose
2013-09-04,32.0,26.0,montrose
2013-09-05,26.0,20.0,montrose
2013-09-06,36.0,30.0,montrose
2013-09-07,31.0,24.0,montrose
2013-09-08,22.0,16.0,montrose
2013-09-09,30.0,25.0,montrose
2013-09-10,,7.0,montrose
2013-09-11,18.0,16.0,montrose
2013-09-12,31.0,24.0,montrose
2013-09-13,28.0,23.0,montrose
2013-09-14,22.0,17.0,montrose
2013-09-15,17.0,15.0,montrose
2013-09-16,28.0,24.0,montrose
2013-09-17,23.0,17.0,montrose
2013-09-18,33.0,26.0,montrose
2013-09-19,17.0,13.0,montrose
2013-09-20,17.0,15.0,montrose
2013-09-21,29.0,24.0,montrose
2013-09-22,35.0,28.0,montrose
2013-09-23,17.0,14.0,montrose
2013-09-24,17.0,15.0,montrose
2013-09-25,47.0,37.0,montrose
2013-09-26,36.0,25.0,montrose
2013-09-27,31.0,25.0,montrose
2013-09-28,13.0,10.0,montrose
2013-09-29,14.0,12.0,montrose
2013-09-30,15.0,14.0,montrose
2013-10-01,14.0,13.0,montrose
2013-10-02,23.0,17.0,montrose
2013-10-03,43.0,33.0,montrose
2013-10-04,28.0,23.0,montrose
2013-10-05,13.0,10.0,montrose
2013-10-06,14.0,12.0,montrose
2013-10-07,13.0,12.0,montrose
2013-10-08,37.0,29.0,montrose
2013-10-09,26.0,20.0,montrose
2013-10-10,25.0,20.0,montrose
2013-10-11,,9.0,montrose
2013-10-12,14.0,13.0,montrose
2013-10-13,38.0,32.0,montrose
2013-10-14,33.0,26.0,montrose
2013-10-15,20.0,15.0,montrose
2013-10-16,17.0,9.0,montrose
2013-10-17,14.0,10.0,montrose
2013-10-18,17.0,13.0,montrose
2013-10-19,13.0,12.0,montrose
2013-10-20,28.0,17.0,montrose
2013-10-21,12.0,12.0,montrose
2013-10-22,13.0,12.0,montrose
2013-10-23,29.0,15.0,montrose
2013-10-24,13.0,12.0,montrose
2013-10-25,22.0,18.0,montrose
2013-10-26,16.0,15.0,montrose
2013-10-27,24.0,13.0,montrose
2013-10-28,41.0,30.0,montrose
2013-10-29,44.0,31.0,montrose
2013-10-30,12.0,10.0,montrose
2013-11-01,15.0,12.0,montrose
2013-11-02,14.0,13.0,montrose
2013-11-03,44.0,35.0,montrose
2013-11-04,14.0,12.0,montrose
2013-11-05,23.0,17.0,montrose
2013-11-06,17.0,16.0,montrose
2013-11-07,11.0,9.0,montrose
2013-11-08,14.0,12.0,montrose
2013-11-09,13.0,13.0,montrose
2013-11-10,13.0,13.0,montrose
2013-11-11,13.0,13.0,montrose
2013-11-12,14.0,13.0,montrose
2013-11-13,13.0,13.0,montrose
2013-11-14,16.0,14.0,montrose
2013-11-15,38.0,30.0,montrose
2013-11-16,31.0,24.0,montrose
2013-11-17,16.0,12.0,montrose
2013-11-18,15.0,13.0,montrose
2013-11-19,17.0,14.0,montrose
2013-11-20,16.0,12.0,montrose
2013-11-21,24.0,17.0,montrose
2013-11-22,12.0,10.0,montrose
2013-11-23,9.0,7.0,montrose
2013-11-24,14.0,10.0,montrose
2013-11-25,20.0,16.0,montrose
2013-11-26,12.0,10.0,montrose
2013-11-27,12.0,9.0,montrose
2013-11-28,10.0,9.0,montrose
2013-11-29,9.0,8.0,montrose
2013-11-30,12.0,10.0,montrose
2013-12-01,10.0,8.0,montrose
2013-12-02,9.0,8.0,montrose
2013-12-03,33.0,24.0,montrose
2013-12-04,46.0,32.0,montrose
2013-12-05,12.0,12.0,montrose
2013-12-06,10.0,9.0,montrose
2013-12-07,18.0,13.0,montrose
2013-12-08,23.0,20.0,montrose
2013-12-09,12.0,12.0,montrose
2013-12-10,11.0,10.0,montrose
2013-12-11,11.0,10.0,montrose
2013-12-12,11.0,10.0,montrose
2013-12-13,10.0,9.0,montrose
2013-12-14,12.0,10.0,montrose
2013-12-15,14.0,14.0,montrose
2013-12-16,10.0,9.0,montrose
2013-12-17,10.0,10.0,montrose
2013-12-18,,12.0,montrose
2013-12-19,18.0,15.0,montrose
2013-12-20,10.0,8.0,montrose
2013-12-21,13.0,12.0,montrose
2013-12-22,9.0,9.0,montrose
2013-12-23,14.0,13.0,montrose
2013-12-24,20.0,16.0,montrose
2013-12-25,14.0,13.0,montrose
2013-12-26,14.0,12.0,montrose
2013-12-27,11.0,10.0,montrose
2013-12-28,10.0,9.0,montrose
2013-12-29,14.0,12.0,montrose
2013-12-30,14.0,13.0,montrose
2013-12-31,12.0,10.0,montrose
2014-01-01,13.0,12.0,montrose
2014-01-02,13.0,12.0,montrose
2014-01-03,12.0,10.0,montrose
2014-01-04,39.0,31.0,montrose
2014-01-05,20.0,17.0,montrose
2014-01-06,17.0,16.0,montrose
2014-01-07,12.0,10.0,montrose
2014-01-08,10.0,10.0,montrose
2014-01-09,20.0,16.0,montrose
2014-01-10,12.0,10.0,montrose
2014-01-11,13.0,13.0,montrose
2014-01-12,43.0,31.0,montrose
2014-01-13,13.0,12.0,montrose
2014-01-14,14.0,10.0,montrose
2014-01-15,12.0,10.0,montrose
2014-01-16,13.0,12.0,montrose
2014-01-17,11.0,10.0,montrose
2014-01-18,13.0,12.0,montrose
2014-01-19,12.0,10.0,montrose
2014-01-20,13.0,12.0,montrose
2014-01-21,14.0,13.0,montrose
2014-01-22,14.0,13.0,montrose
2014-01-23,14.0,13.0,montrose
2014-01-24,13.0,12.0,montrose
2014-01-25,13.0,12.0,montrose
2014-01-26,10.0,9.0,montrose
2014-01-27,18.0,15.0,montrose
2014-01-28,19.0,16.0,montrose
2014-01-29,12.0,10.0,montrose
2014-01-30,16.0,13.0,montrose
2014-01-31,20.0,16.0,montrose
2014-02-01,10.0,8.0,montrose
2014-02-02,17.0,15.0,montrose
2014-02-03,19.0,15.0,montrose
2014-02-04,18.0,14.0,montrose
2014-02-05,11.0,9.0,montrose
2014-02-06,8.0,7.0,montrose
2014-02-07,22.0,17.0,montrose
2014-02-08,15.0,10.0,montrose
2014-02-09,15.0,13.0,montrose
2014-02-10,14.0,13.0,montrose
2014-02-11,14.0,12.0,montrose
2014-02-12,17.0,15.0,montrose
2014-02-13,12.0,10.0,montrose
2014-02-14,10.0,10.0,montrose
2014-02-15,14.0,12.0,montrose
2014-02-16,40.0,30.0,montrose
2014-02-17,19.0,15.0,montrose
2014-02-18,15.0,14.0,montrose
2014-02-19,50.0,41.0,montrose
2014-02-20,29.0,23.0,montrose
2014-02-21,22.0,17.0,montrose
2014-02-22,31.0,26.0,montrose
2014-02-23,23.0,17.0,montrose
2014-02-24,18.0,14.0,montrose
2014-02-25,18.0,15.0,montrose
2014-02-26,17.0,14.0,montrose
2014-02-27,29.0,21.0,montrose
2014-02-28,29.0,23.0,montrose
2014-03-01,40.0,30.0,montrose
2014-03-02,15.0,13.0,montrose
2014-03-03,16.0,14.0,montrose
2014-03-04,29.0,24.0,montrose
2014-03-05,15.0,13.0,montrose
2014-03-06,25.0,21.0,montrose
2014-03-07,28.0,23.0,montrose
2014-03-08,12.0,10.0,montrose
2014-03-09,21.0,16.0,montrose
2014-03-10,28.0,21.0,montrose
2014-03-11,35.0,28.0,montrose
2014-03-12,14.0,13.0,montrose
2014-03-13,25.0,21.0,montrose
2014-03-14,16.0,14.0,montrose
2014-03-15,43.0,35.0,montrose
2014-03-16,14.0,13.0,montrose
2014-03-17,50.0,40.0,montrose
2014-03-18,24.0,21.0,montrose
2014-03-19,17.0,14.0,montrose
2014-03-20,18.0,14.0,montrose
2014-03-21,24.0,18.0,montrose
2014-03-22,34.0,25.0,montrose
2014-03-23,31.0,23.0,montrose
2014-03-24,23.0,20.0,montrose
2014-03-25,23.0,15.0,montrose
2014-03-26,53.0,39.0,montrose
2014-03-27,39.0,31.0,montrose
2014-03-28,21.0,15.0,montrose
2014-03-29,28.0,21.0,montrose
2014-03-30,61.0,40.0,montrose
2014-03-31,23.0,18.0,montrose
2014-04-01,53.0,38.0,montrose
2014-04-02,37.0,30.0,montrose
2014-04-03,31.0,25.0,montrose
2014-04-04,24.0,18.0,montrose
2014-04-05,29.0,23.0,montrose
2014-04-06,36.0,28.0,montrose
2014-04-07,24.0,18.0,montrose
2014-04-08,18.0,15.0,montrose
2014-04-09,29.0,23.0,montrose
2014-04-10,35.0,28.0,montrose
2014-04-11,32.0,25.0,montrose
2014-04-12,49.0,32.0,montrose
2014-04-13,35.0,26.0,montrose
2014-04-14,21.0,16.0,montrose
2014-04-15,22.0,16.0,montrose
2014-04-16,20.0,15.0,montrose
2014-04-17,20.0,14.0,montrose
2014-04-18,33.0,26.0,montrose
2014-04-19,17.0,14.0,montrose
2014-04-20,29.0,23.0,montrose
2014-04-21,20.0,15.0,montrose
2014-04-22,43.0,32.0,montrose
2014-04-23,38.0,26.0,montrose
2014-04-24,15.0,13.0,montrose
2014-04-25,36.0,28.0,montrose
2014-04-26,40.0,32.0,montrose
2014-04-27,37.0,30.0,montrose
2014-04-28,46.0,37.0,montrose
2014-04-29,31.0,22.0,montrose
2014-04-30,31.0,22.0,montrose
2014-05-01,24.0,15.0,montrose
2014-05-02,25.0,17.0,montrose
2014-05-03,25.0,21.0,montrose
2014-05-04,40.0,29.0,montrose
2014-05-05,33.0,25.0,montrose
2014-05-06,34.0,25.0,montrose
2014-05-07,42.0,33.0,montrose
2014-05-08,25.0,21.0,montrose
2014-05-09,33.0,24.0,montrose
2014-05-10,30.0,24.0,montrose
2014-05-11,45.0,36.0,montrose
2014-05-12,25.0,18.0,montrose
2014-05-13,24.0,16.0,montrose
2014-05-14,22.0,16.0,montrose
2014-05-15,28.0,20.0,montrose
2014-05-16,40.0,29.0,montrose
2014-05-17,19.0,15.0,montrose
2014-05-18,32.0,24.0,montrose
2014-05-19,41.0,25.0,montrose
2014-05-20,36.0,29.0,montrose
2014-05-21,39.0,29.0,montrose
2014-05-22,24.0,20.0,montrose
2014-05-23,34.0,25.0,montrose
2014-05-24,32.0,24.0,montrose
2014-05-25,25.0,21.0,montrose
2014-05-26,15.0,13.0,montrose
2014-05-27,25.0,21.0,montrose
2014-05-28,47.0,35.0,montrose
2014-05-29,33.0,24.0,montrose
2014-05-30,20.0,17.0,montrose
2014-05-31,38.0,29.0,montrose
2014-06-01,32.0,22.0,montrose
2014-06-02,23.0,18.0,montrose
2014-06-03,35.0,26.0,montrose
2014-06-04,26.0,18.0,montrose
2014-06-05,20.0,15.0,montrose
2014-06-06,23.0,17.0,montrose
2014-06-07,49.0,38.0,montrose
2014-06-08,45.0,36.0,montrose
2014-06-09,17.0,14.0,montrose
2014-06-10,27.0,20.0,montrose
2014-06-11,42.0,30.0,montrose
2014-06-12,26.0,21.0,montrose
2014-06-13,37.0,29.0,montrose
2014-06-14,36.0,26.0,montrose
2014-06-15,46.0,33.0,montrose
2014-06-16,47.0,32.0,montrose
2014-06-17,51.0,37.0,montrose
2014-06-18,37.0,26.0,montrose
2014-06-19,22.0,17.0,montrose
2014-06-20,17.0,15.0,montrose
2014-06-21,29.0,21.0,montrose
2014-06-22,36.0,29.0,montrose
2014-06-23,23.0,16.0,montrose
2014-06-24,18.0,16.0,montrose
2014-06-25,28.0,21.0,montrose
2014-06-26,32.0,24.0,montrose
2014-06-27,25.0,20.0,montrose
2014-06-28,26.0,14.0,montrose
2014-06-29,25.0,21.0,montrose
2014-06-30,29.0,22.0,montrose
2014-07-01,23.0,16.0,montrose
2014-07-02,24.0,17.0,montrose
2014-07-03,36.0,24.0,montrose
2014-07-04,19.0,16.0,montrose
2014-07-05,26.0,21.0,montrose
2014-07-06,29.0,23.0,montrose
2014-07-07,44.0,38.0,montrose
2014-07-08,31.0,25.0,montrose
2014-07-09,22.0,17.0,montrose
2014-07-10,44.0,32.0,montrose
2014-07-11,33.0,25.0,montrose
2014-07-12,27.0,20.0,montrose
2014-07-13,29.0,23.0,montrose
2014-07-14,19.0,15.0,montrose
2014-07-15,24.0,20.0,montrose
2014-07-16,23.0,21.0,montrose
2014-07-17,24.0,17.0,montrose
2014-07-18,22.0,13.0,montrose
2014-07-19,20.0,16.0,montrose
2014-07-20,32.0,26.0,montrose
2014-07-21,20.0,16.0,montrose
2014-07-22,20.0,17.0,montrose
